material_id,original_formula,M_element,composition_reduced,nsites,volume,density,density_atomic,spacegroup_symbol,spacegroup_number,crystal_system,formation_energy_per_atom,energy_above_hull,band_gap,Li_count,a,b,c,alpha,beta,gamma,Li_mass_frac,P_mass_frac,O_mass_frac,M_mass_frac,total_elec_neg,mean_radius
mp-778881,Li5Mn2(PO4)3,Mn,Li5 Mn2 P3 O12,88,998.8391522201722,2.856089559881548,11.350444911592868,P2_1,4,Monoclinic,-2.62405257665715,0.052938865454542,4.0627,5,8.922320000000001,8.899195,12.580119083902186,89.48252315128703,90.0,90.0,0.08080416716950506,0.21635001087881836,0.44701968899413197,0.2558261329575447,55.85,0.9204545454545454
mp-780484,Li5Mn2(PO4)3,Mn,Li5 Mn2 P3 O12,88,1005.2945878982656,2.837749361230687,11.423802135207564,P1,1,Triclinic,-2.58447151540715,0.092519926704543,3.816499999999999,5,8.947753,8.998698794111569,12.507609709345987,86.64414272774226,89.35433510058348,89.80005297908168,0.08080416716950506,0.21635001087881836,0.44701968899413197,0.2558261329575447,55.85,0.9204545454545454
mp-849398,Li5Mn2(PO4)3,Mn,Li5 Mn2 P3 O12,88,977.2542459885263,2.919172862504466,11.105161886233256,P2_1/c,14,Monoclinic,-2.637814674043514,0.03917676806818,4.1097,5,8.889050000000001,8.731993,15.194232000710828,55.95815111738278,90.0,90.0,0.08080416716950506,0.21635001087881836,0.44701968899413197,0.2558261329575447,55.85,0.9204545454545454
mp-26040,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,72,821.6054834960819,3.247740310498263,11.411187270778916,P2_1/c,14,Monoclinic,-2.36464777684022,0.01762348930557,1.1008,1,8.473785,8.250027,11.752653388206852,89.71402823058322,90.0,90.0,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-26061,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,36,432.83533626410696,3.082420755093414,12.023203785114084,P-1,2,Triclinic,-2.372617994617999,0.009653271527792,1.221,1,8.183685,8.258929392475153,8.762220544021647,62.01695817005372,62.251345599088815,60.31171696935916,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-26118,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,72,817.8151717198775,3.262792548180583,11.358544051664966,Pc,7,Monoclinic,-2.365856824340222,0.01641444180557,1.074399999999999,1,8.492028,8.225922,11.707367459687338,89.96285948120503,90.0,90.0,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-26368,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,36,411.3066441492399,3.243761419896299,11.425184559701108,C2/c,15,Monoclinic,-2.2988950104513317,0.08337625569446,0.415699999999999,1,8.497614141048533,8.497614141048533,6.188234700249983,74.24647590321189,74.24647590321189,91.72092509189356,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-26846,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,36,422.4231405315856,3.158398525136102,11.733976125877376,C2/c,15,Monoclinic,-2.370705162951331,0.01156610319446,0.5995,1,8.423282651421179,8.423282651421179,11.891339674084035,45.03856065910734,45.03856065910734,60.05248463692845,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-32023,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,36,396.62820205022416,3.363806751869288,11.017450056950672,C2/m,12,Monoclinic,-2.320276156562443,0.061995109583348,0.0,1,4.729297073176096,4.729297073176096,19.301706764821656,88.31246782962421,88.31246782962421,66.8263856648133,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-697792,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,36,435.83626467966457,3.061196903885293,12.10656290776846,Cc,9,Monoclinic,-2.359423404062444,0.022847862083347,0.5692,1,8.43001970268682,8.43001970268682,8.583255552289527,60.76732856027443,60.76732856027443,59.87779823839117,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-759018,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,72,853.6207255685948,3.125933061547037,11.855843410674929,P1,1,Triclinic,-2.343077541562444,0.039193724583348,0.415999999999999,1,8.489626,8.50129185101888,11.827477239309363,89.9090345018628,89.98634393449181,89.96219052915369,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-776243,LiMn2(PO4)3,Mn,Li1 Mn2 P3 O12,72,847.0343915279852,3.150239559061021,11.764366548999796,P2_1/c,14,Monoclinic,-2.356748383506888,0.025522882638902,0.7625000000000001,1,8.53562,8.449199,14.41524229367304,54.563413214319034,90.0,90.0,0.017277723051297367,0.23130215315925595,0.47791361853380276,0.2735065052556439,51.93,0.8027777777777777
mp-776371,Li2Nb2(PO4)3,Nb,Li2 Nb2 P3 O12,38,508.9979493460101,3.161945629984888,13.39468287752658,C2/c,15,Monoclinic,-2.692719612399749,0.112015783065794,0.0,2,8.901140520570214,8.901140520570214,8.897331652682674,60.38625803493918,60.38625803493918,62.12256032928993,0.02864578332521813,0.19174492328602688,0.3961809644721178,0.38342832891663714,53.010000000000005,0.8421052631578947
mp-26389,LiNb2(PO4)3,Nb,Li1 Nb2 P3 O12,72,986.4735605978954,3.216248872036377,13.701021674970768,P2_1/c,14,Monoclinic,-2.777763071236772,0.047891897623998,0.0,1,8.979657,8.866143,15.12686256466773,54.99577790643655,90.0,90.0,0.01453101785712409,0.19453117219030902,0.40193787714151474,0.38899993281105216,52.03,0.8083333333333332
mp-26533,LiNb2(PO4)3,Nb,Li1 Nb2 P3 O12,36,503.8292738741565,3.148630539240122,13.99525760761546,Cc,9,Monoclinic,-2.76981404901455,0.05584091984622,0.0,1,8.930576260040613,8.930576260040613,8.945661113663988,60.06571375427577,60.06571375427577,59.69779556166221,0.01453101785712409,0.19453117219030902,0.40193787714151474,0.38899993281105216,52.03,0.8083333333333332
mp-26591,LiNb2(PO4)3,Nb,Li1 Nb2 P3 O12,36,502.3861441444725,3.157675140473515,13.95517067067979,P-1,2,Triclinic,-2.767537044847882,0.058117924012886,0.0,1,8.672073,8.678063063657984,9.129141961184358,90.82209519393525,118.0708594656159,119.1371142672679,0.01453101785712409,0.19453117219030902,0.40193787714151474,0.38899993281105216,52.03,0.8083333333333332
mp-1177557,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,80,949.3318263612848,2.960455862551954,11.866647829516058,P2_1/c,14,Monoclinic,-2.260486795571428,0.074473662333329,0.0321,3,8.806846,8.765871,15.028646693725154,54.90936935242343,90.0,90.0,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-25847,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,40,419.4768583068141,3.349952345646197,10.486921457670352,C2/c,15,Monoclinic,-2.258282734196427,0.07667772370833,0.0,3,8.525767560970039,8.525767560970039,6.316622975460859,74.24037973170995,74.24037973170995,94.5129101340238,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-26275,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,40,468.535912525744,2.99918842475495,11.7133978131436,R-3,148,Trigonal,-2.273124091446428,0.061836366458329,0.1063,3,8.98881641757028,8.98881641757028,8.988816013407439,56.21194220135053,56.21194220135053,56.21194711178456,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-26437,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,80,901.1513755324476,3.118737924799653,11.264392194155594,P2_1/c,14,Monoclinic,-2.265273041071428,0.069687416833329,0.0,3,8.754656,8.466067,14.662240424832284,56.02003868134344,90.0,90.0,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-26679,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,40,411.6475536760464,3.413666552565205,10.29118884190116,C2/m,12,Monoclinic,-2.260262827196428,0.07469763070833,0.0,3,4.8981937397365165,4.8981937397365165,18.809111273572842,89.89801272835022,89.89801272835022,65.81006759851661,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-504139,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,80,914.5115907814992,3.073175888844377,11.43139488476874,C2,5,Monoclinic,-2.252364088571428,0.082596369333328,0.0,3,9.752546419349256,9.752546419349256,9.696381542659095,85.86009675161554,85.86009675161554,85.14725025117838,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-504271,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,80,950.6103954024156,2.956474055460637,11.882629942530194,P2_1/c,14,Monoclinic,-2.260034158571427,0.07492629933333,0.0,3,8.81583,8.738816,15.078800775243169,54.91636794867932,90.0,90.0,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-705397,Li3Ni2(PO4)3,Ni,Li3 Ni2 P3 O12,80,926.856475522266,3.032243982839718,11.585705944028325,C2,5,Monoclinic,-2.220612824196428,0.114347633708329,0.0,3,9.77668357372504,9.77668357372504,9.748950139141598,86.60846922611206,86.60846922611206,86.32193939012602,0.04921253724730634,0.21960775336611466,0.4537507958130258,0.27742891357355326,54.61,0.8625
mp-772620,Li4Ni2(PO4)3,Ni,Li4 Ni2 P3 O12,42,473.9227199839816,3.013738376586009,11.283874285332896,P-1,2,Triclinic,-2.373135896298186,0.052748436190474,0.0,4,8.311283,8.407668904932567,9.132067895630266,91.29856192603833,116.6527760100253,119.11942291250142,0.06455770025363103,0.2160634104873189,0.4464275188465398,0.2729513704125102,55.59,0.8904761904761904
mp-849437,Li4Ni2(PO4)3,Ni,Li4 Ni2 P3 O12,84,952.7712629968986,2.998157363099226,11.342515035677364,Pbcn,60,Orthorhombic,-2.365955365702948,0.059928966785712,0.005199999999999,4,8.751613,8.897708,12.235519,90.0,90.0,90.0,0.06455770025363103,0.2160634104873189,0.4464275188465398,0.2729513704125102,55.59,0.8904761904761904
mp-761038,Li5Ni2(PO4)3,Ni,Li5 Ni2 P3 O12,44,473.5688978802157,3.064666405607977,10.76292949727763,P-1,2,Triclinic,-2.450573180936147,0.055630615454541,4.0549,5,8.318733,8.35928294655977,9.174674427358227,63.41981985734046,63.34008638016059,60.193712163181715,0.07941540631789111,0.21263165778046297,0.4393368742864026,0.26861606161524326,56.57,0.9159090909090909
mp-777338,Li5Ni2(PO4)3,Ni,Li5 Ni2 P3 O12,88,926.3375354175364,3.133481342565095,10.526562902472008,P2_1,4,Monoclinic,-2.457303110027056,0.048900686363632,3.819099999999999,5,8.739815,8.626703,12.287515196511457,89.20419938688086,90.0,90.0,0.07941540631789111,0.21263165778046297,0.4393368742864026,0.26861606161524326,56.57,0.9159090909090909
mp-25848,LiNi2(PO4)3,Ni,Li1 Ni2 P3 O12,36,453.84942858816777,2.994659006208476,12.60692857189355,C2/c,15,Monoclinic,-1.95947355262566,0.158281959444453,0.0,1,8.732921195974347,8.732921195974347,6.505237077025556,73.76219726160863,73.76219726160863,92.01830947377502,0.01696062948942621,0.22705712484181056,0.46914259406965975,0.2868396515991035,52.650000000000006,0.7972222222222222
mp-25898,LiNi2(PO4)3,Ni,Li1 Ni2 P3 O12,72,964.437355962079,2.818481201256097,13.394963277251096,P1,1,Triclinic,-1.956357746236773,0.161397765833341,0.0904,1,9.885421000000001,9.896309827366663,9.935507144377231,85.64980246641676,85.42599905322577,86.3155409818621,0.01696062948942621,0.22705712484181056,0.46914259406965975,0.2868396515991035,52.650000000000006,0.7972222222222222
mp-26438,LiNi2(PO4)3,Ni,Li1 Ni2 P3 O12,72,930.3876659869594,2.921630044057735,12.922050916485547,P2_1/c,14,Monoclinic,-1.9780552441534391,0.139700267916674,0.012699999999999,1,8.858912,8.564394,14.899993685995744,55.38643360206572,90.0,90.0,0.01696062948942621,0.22705712484181056,0.46914259406965975,0.2868396515991035,52.650000000000006,0.7972222222222222
mp-26680,LiNi2(PO4)3,Ni,Li1 Ni2 P3 O12,36,412.4302885600772,3.295403651194615,11.456396904446589,C2/m,12,Monoclinic,-1.974204183458994,0.14355132861112,0.0,1,4.834601632201975,4.834601632201975,19.299128910228383,89.5357390282391,89.5357390282391,66.11337301046893,0.01696062948942621,0.22705712484181056,0.46914259406965975,0.2868396515991035,52.650000000000006,0.7972222222222222
mp-540199,LiNi2(PO4)3,Ni,Li1 Ni2 P3 O12,36,455.4065463063932,2.984419723008815,12.650181841844256,P-1,2,Triclinic,-1.953910548736772,0.163844963333342,0.0,1,8.336638,8.4089151630375,8.894878491343375,90.58711319423924,117.79116379782117,119.62661389467232,0.01696062948942621,0.22705712484181056,0.46914259406965975,0.2868396515991035,52.650000000000006,0.7972222222222222
mp-684539,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,80,1114.1642678734934,3.274428646507034,13.927053348418667,P2_1/c,14,Monoclinic,-2.464137431696429,0.050181410250004,3.6037,3,9.171822,9.128596,15.939039189716048,56.60403051376826,90.0,90.0,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-758812,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,80,1009.6162990684676,3.613502871343894,12.620203738355846,P2/c,13,Monoclinic,-2.438961536196429,0.075357305750004,3.230299999999999,3,9.379773,8.495297,12.836605004769291,80.76599411636025,90.0,90.0,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-759128,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,539.5261940934491,3.380977082836134,13.488154852336228,C2/c,15,Monoclinic,-2.446805196446428,0.067513645500005,3.6068,3,8.83753259956788,8.83753259956788,9.0798795648036,63.497137612679815,63.497137612679815,63.302658721904606,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-759227,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,507.551904766468,3.593968775782761,12.6887976191617,C2/c,15,Monoclinic,-2.443961647196428,0.070357194750005,3.603499999999999,3,8.57838565631005,8.57838565631005,8.54522294712578,66.27938329330317,66.27938329330317,67.18176399699882,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-759868,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,489.4947285699913,3.72654819623645,12.237368214249782,C2/m,12,Monoclinic,-2.417695669446428,0.096623172500005,2.5146,3,5.142727858540153,5.142727858540153,20.09506557953382,89.89607574156466,89.89607574156466,67.07674070235433,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-761135,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,559.7861479487069,3.258611711819093,13.994653698717674,R-3,148,Trigonal,-2.457609451196428,0.056709390750004,3.3515,3,9.657605261785811,9.657605261785811,9.65760501844272,54.79852238038856,54.79852238038856,54.79851834978963,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-762044,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,80,1049.7531108202802,3.475342304809889,13.121913885253502,P2_1/c,14,Monoclinic,-2.451127379196428,0.063191462750005,3.620799999999999,3,9.324436,8.813557,15.42728067971245,55.89259985520386,90.0,90.0,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-774523,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,503.82111140117047,3.620582100552909,12.595527785029262,C2,5,Monoclinic,-2.432997072946428,0.081321769000005,2.972,3,8.507298843683111,8.507298843683111,8.541762468559986,67.21017198380926,67.21017198380926,66.95996322285394,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-775486,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,80,1099.3373108340318,3.318591445669839,13.741716385425397,P2_1/c,14,Monoclinic,-2.456122138571429,0.058196703375004,3.6925,3,9.204215,9.168161,15.919596195360766,54.91824263309756,90.0,90.0,0.037911208668503185,0.16917630808681092,0.3495499737621955,0.4433625094824904,54.89,0.8724999999999999
mp-684508,LiSb2(PO4)3,Sb,Li1 Sb2 P3 O12,72,1014.0810691048722,3.5066673569680717,14.084459293123224,P2_1/c,14,Monoclinic,-2.379534400403438,0.033993194398156,2.104899999999999,1,9.069644,8.777106999999999,15.4627696953788,55.471229490488106,90.0,90.0,0.012964742255488519,0.17356296254697218,0.35861362439267486,0.4548586708048644,52.93,0.8083333333333332
mp-6565,Li3Sc2(PO4)3,Sc,Li3 Sc2 P3 O12,80,991.4542811749336,2.650613282678586,12.39317851468667,P2_1/c,14,Monoclinic,-3.121208874571429,0.0,4.7568,3,8.912454,8.958356,15.314938934804344,54.17746885821192,90.0,90.0,0.05262999460809838,0.23485793503133878,0.4852605306052783,0.22725153975528456,53.510000000000005,0.8875
mp-774742,Li3Sc2(PO4)3,Sc,Li3 Sc2 P3 O12,80,992.0768430129164,2.64894993302108,12.400960537661454,P2_1/c,14,Monoclinic,-3.120147561821428,0.001061312750008,4.6701,3,8.919336,8.9373,15.25646322110213,54.66075107898054,90.0,90.0,0.05262999460809838,0.23485793503133878,0.4852605306052783,0.22725153975528456,53.510000000000005,0.8875
mp-1197890,Li2Ti2(PO4)3,Ti,Li2 Ti2 P3 O12,76,925.4418659005152,2.831653267013464,12.176866656585728,Pbcn,60,Orthorhombic,-2.971238104329575,0.002306927161646,0.0393,2,8.680367,8.767732,12.159726,90.0,90.0,90.0,0.03518616321696693,0.23552395443930735,0.4866366515835246,0.24265323076020112,52.89,0.8368421052631578
mp-1177523,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,937.4130439094874,2.844673121393851,11.717663048868593,P2/c,13,Monoclinic,-2.839260613529762,0.094097728857138,0.0156,3,8.90834,8.488789,12.421248907732023,86.36044388938592,90.0,90.0,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-1177524,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,951.253656943235,2.803283509282153,11.890670711790438,P2_1/c,14,Monoclinic,-2.875454595279762,0.057903747107138,0.0341,3,8.830792,8.799296,15.03786579541542,54.495657335312785,90.0,90.0,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-25839,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,948.74493078223,2.81069611350092,11.859311634777876,P2_1/c,14,Monoclinic,-2.878048461779761,0.055309880607138,0.1295,3,8.791491,8.828848,14.968762314598125,54.743565140822895,90.0,90.0,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-25935,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,920.2614813901632,2.897691301416907,11.50326851737704,P2_1/c,14,Monoclinic,-2.870970304654762,0.062388037732138,0.077799999999999,3,8.90584,8.52446,14.686579668523404,55.62604743017128,90.0,90.0,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-26883,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,477.2585923844164,2.7936989843709563,11.93146480961041,R-3,148,Trigonal,-2.869104413529762,0.064253928857138,0.0,3,9.07267421912266,9.07267421912266,9.072674231986124,55.84949821866322,55.84949821866322,55.849500797845565,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-757276,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,422.4996311322874,3.155782269568861,10.562490778307184,C2/m,12,Monoclinic,-2.858399894279762,0.074958448107137,0.0,3,4.968625463258224,4.968625463258224,18.6147344027267,89.63124619393517,89.63124619393517,66.84018245602788,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-757671,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,480.70492560811954,2.773670028739426,12.01762314020299,C2/c,15,Monoclinic,-2.8624680217797622,0.070890320607138,0.1246,3,8.70490693372221,8.70490693372221,8.583028440359847,62.48561103754317,62.48561103754317,61.14860205717641,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-757914,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,847.4199062608341,3.146767818353005,10.592748828260426,Ia-3d,230,Cubic,-2.833888380779762,0.099469961607138,0.0102,3,10.325399186818492,10.325399186818492,10.325399186818492,109.47122063449069,109.47122063449069,109.47122063449069,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-758287,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,438.95769206478366,3.03746094197588,10.97394230161959,C2/c,15,Monoclinic,-2.845151516029762,0.088206826357138,0.368099999999999,3,8.624483483243388,8.624483483243388,6.452134880949482,73.99268507566144,73.99268507566144,93.1409535690572,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-758310,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,943.5819799181038,2.826075260450351,11.794774748976298,C2,5,Monoclinic,-2.8560770785297622,0.077281263857138,0.0,3,9.842934734121119,9.842934734121119,9.82348232551217,85.73049772810806,85.73049772810806,85.23916635077842,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-758362,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,949.4920579154204,2.80848446010999,11.868650723942755,C2,5,Monoclinic,-2.838569332279761,0.094789010107139,0.0021,3,9.845715073363133,9.845715073363133,9.874841404740534,85.68291970280023,85.68291970280023,85.68558365593091,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-758393,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,476.6566014340283,2.797227271824943,11.916415035850708,C2,5,Monoclinic,-2.8340159595297623,0.099342382857138,0.0,3,8.618800819052497,8.618800819052497,8.594789178319733,62.50859112625011,62.50859112625011,62.49808117565464,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-759187,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,469.1637356821585,2.841900904570191,11.729093392053963,C2/c,15,Monoclinic,-2.840969761529762,0.092388580857138,0.055499999999999,3,8.468608270048213,8.468608270048213,8.693638235027095,62.52043623359454,62.52043623359454,63.65983834765708,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-776625,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,480.3062996671614,2.775972011507255,12.007657491679035,P1,1,Triclinic,-2.869611538529762,0.063746803857138,0.026399999999999,3,8.476411,8.497861645595908,9.103408920829933,62.45203313761913,62.38048360772679,60.10798606538391,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-781803,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,479.22689868111854,2.7822245547903943,11.980672467027963,P1,1,Triclinic,-2.866144306529762,0.067214035857138,0.0,3,8.460793,8.466204863256323,9.126723861154177,62.59731439069637,62.391810519396316,60.07407318479631,0.0518667488796441,0.23145200050595924,0.4782232312490867,0.23845801936530997,53.870000000000005,0.8674999999999999
mp-18640,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,452.4846148490083,2.8447677466583263,12.56901707913912,R-3c,167,Trigonal,-3.018196908273809,0.0,2.4425,1,8.611944110403527,8.611944110403527,8.611943902355437,60.08291598206923,60.08291598206923,60.082908403638804,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-25840,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,902.9110615448576,2.851252339248529,12.540431410345246,P2_1/c,14,Monoclinic,-3.017262740079365,0.000934168194431,2.5905,1,8.701793,8.60881,14.730690047440584,54.906988884609554,90.0,90.0,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-26884,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,466.4033916285907,2.7598719505166383,12.955649767460852,P-1,2,Triclinic,-3.012669638273809,0.005527269999985,2.6676,1,8.497689544354571,8.445623645989324,8.93544430368121,90.17840191236647,118.00570470542948,59.867304570214145,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-725054,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,466.4033872711958,2.7598719763008672,12.955649646422106,P-1,2,Triclinic,2.214990465892857,5.233187374166652,0.0,1,8.445624,8.454779449550474,8.93544424830825,117.95852691619567,90.17840027972626,119.62787830480492,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-759377,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,903.7626159942952,2.848565796816936,12.552258555476325,P2_1/c,14,Monoclinic,-3.014675957162699,0.003520951111097,2.617099999999999,1,11.999119,8.639914,8.71758354147398,89.91089741873374,90.0,90.0,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-759793,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,904.4097446531306,2.846527574015162,12.561246453515702,Pna2_1,33,Orthorhombic,-3.016703070634921,0.001493837638873,2.668,1,8.64861,8.709205,12.007163,90.0,90.0,90.0,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-762322,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,460.7973127232799,2.793448665258553,12.799925353424442,C2,5,Monoclinic,-3.00834078938492,0.009856118888874,2.4778,1,8.660754082373197,8.660754082373197,8.654729841981261,60.03631853040419,60.03631853040419,60.43901017809498,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-772524,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,462.7338237856952,2.781758263639958,12.853717327380425,P1,1,Triclinic,-2.9921210066071438,0.026075901666652,2.7656,1,8.330953,8.381682012345792,8.999558420316522,90.22714122312604,117.5413097501599,119.47897137405191,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-773017,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,906.3128199637422,2.8405504365105863,12.587678055051974,Pca2_1,29,Orthorhombic,-3.012545660357143,0.005651247916652,2.4919,1,8.654448,8.705242,12.029786,90.0,90.0,90.0,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-773843,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,905.40305912107,2.843404658763028,12.57504248779264,P2_12_12,18,Orthorhombic,-3.010003349107143,0.008193559166652,2.3399,1,8.644718,8.703492,12.033656,90.0,90.0,90.0,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
